id,carat,y,cut,color,clarity
7209,0.55,5.3,2,5,2
7210,0.34,4.53,2,4,6
7211,1.02,6.41,3,7,7
7212,1.01,6.42,1,3,5
7213,1.15,6.73,2,6,5
7214,1.72,7.7,3,2,6
7215,0.34,4.54,3,1,6
7216,1.35,7.02,1,3,5
7217,0.4,4.68,2,1,5
7218,0.9,6.17,3,4,7
7219,1.09,6.55,2,4,6
7220,0.76,5.92,2,4,5
7221,0.5,5.2,2,2,5
7222,1.3,7.05,3,5,4
7223,1.01,6.5,3,1,7
7224,1.09,6.59,2,5,6
7225,1.0,6.54,1,2,4
7226,0.91,6.25,1,5,5
7227,0.31,4.39,2,2,6
7228,1.42,7.23,5,4,5
7229,0.7,5.73,2,3,4
7230,0.34,4.48,1,5,6
7231,0.39,4.67,1,4,5
7232,0.5,5.16,2,3,5
7233,0.3,4.39,3,4,6
7234,0.9,6.29,1,1,5
7235,0.4,4.75,2,2,5
7236,1.01,6.45,3,4,1
7237,1.0,6.52,6,6,6
7238,0.29,4.28,2,3,3
7239,0.7,5.69,2,4,3
7240,2.2,8.38,2,5,5
7241,1.01,6.4,1,5,5
7242,0.78,5.83,2,2,6
7243,1.2,6.75,2,6,4
7244,1.21,6.83,1,5,1
7245,1.01,6.32,3,4,6
7246,1.67,7.6,1,6,4
7247,0.57,5.34,1,1,6
7248,0.56,5.29,2,4,5
7249,0.71,5.72,3,5,7
7250,0.31,4.31,6,5,6
7251,0.43,4.78,1,2,6
7252,0.46,4.92,3,1,7
7253,1.2,6.83,1,5,7
7254,0.32,4.38,2,4,2
7255,1.52,6.89,5,5,8
7256,0.92,6.19,6,2,7
7257,0.44,4.83,1,4,6
7258,0.91,6.09,6,5,6
7259,0.3,4.33,2,5,2
7260,0.7,5.7,1,7,5
7261,1.03,6.4,1,7,7
7262,3.67,9.81,1,6,8
7263,0.59,5.38,2,4,5
7264,0.3,4.28,2,3,5
7265,0.57,5.35,2,2,6
7266,0.31,4.38,2,5,3
7267,0.45,4.88,1,6,2
7268,0.51,5.2,1,1,7
7269,1.03,6.42,3,7,4
7270,0.26,4.15,2,2,3
7271,1.05,6.52,1,4,7
7272,0.35,4.5,1,5,3
7273,1.01,6.54,6,5,6
7274,1.01,6.36,6,3,5
7275,1.01,6.55,3,4,6
7276,1.57,7.43,3,6,4
7277,0.5,5.03,3,3,3
7278,0.3,4.36,2,4,4
7279,1.01,6.43,2,7,7
7280,0.33,4.44,2,1,6
7281,0.3,4.29,2,2,5
7282,1.01,6.34,1,4,3
7283,1.29,7.04,3,5,4
7284,0.7,5.68,6,6,6
7285,1.07,6.62,1,5,6
7286,0.35,4.53,6,5,6
7287,1.0,6.41,1,2,6
7288,0.76,5.86,2,2,6
7289,0.35,4.5,2,3,5
7290,1.0,6.46,3,5,6
7291,0.9,6.23,6,1,7
7292,0.27,4.17,2,5,5
7293,1.0,6.4,3,4,5
7294,1.09,6.53,6,5,6
7295,1.01,6.49,1,1,7
7296,1.01,6.44,2,5,6
7297,0.7,5.69,1,3,6
7298,0.31,4.33,3,5,5
7299,0.65,5.66,1,1,4
7300,1.59,7.61,1,6,5
7301,0.25,4.03,3,2,3
7302,1.2,6.72,1,1,5
7303,0.7,5.67,2,7,5
7304,0.5,5.03,6,2,6
7305,0.57,5.35,1,3,5
7306,0.7,5.68,1,4,4
7307,0.62,5.56,5,3,1
7308,1.16,6.73,1,6,6
7309,0.41,4.73,2,3,5
7310,1.01,6.39,3,2,6
7311,0.29,4.32,2,3,2
7312,1.01,6.52,5,3,7
7313,1.07,6.58,6,7,5
7314,1.01,6.45,3,6,5
7315,1.02,6.36,3,3,6
7316,1.09,6.65,1,4,5
7317,1.29,7.0,2,7,5
7318,1.01,6.37,1,3,5
7319,1.27,6.93,1,5,5
7320,0.41,4.76,2,2,3
7321,0.41,4.88,1,5,4
7322,0.24,4.0,2,4,2
7323,0.33,4.41,3,7,4
7324,2.04,8.26,2,6,6
7325,0.3,4.39,2,6,5
7326,0.31,4.31,1,4,4
7327,0.38,4.58,2,6,6
7328,0.33,4.59,3,2,6
7329,0.85,6.1,2,4,6
7330,0.31,4.22,6,2,1
7331,0.38,4.73,2,4,5
7332,2.1,8.27,3,7,5
7333,1.14,6.7,1,4,6
7334,0.71,5.77,3,6,5
7335,0.43,4.88,2,2,2
7336,1.2,6.86,2,6,5
7337,0.8,5.83,5,4,8
7338,1.12,6.69,2,4,4
7339,1.3,6.96,3,5,5
7340,0.83,6.12,1,7,7
7341,1.01,6.21,6,6,6
7342,0.7,5.84,6,6,6
7343,0.36,4.55,1,2,5
7344,0.4,4.78,3,4,2
7345,1.5,7.33,3,2,7
7346,1.06,6.55,2,4,3
7347,1.27,6.88,1,7,4
7348,0.72,5.77,3,5,4
7349,0.51,5.19,2,4,7
7350,1.81,7.75,1,5,7
7351,0.26,4.03,3,2,3
7352,1.2,6.71,3,6,6
7353,1.0,6.48,3,4,7
7354,1.5,7.31,1,2,5
7355,1.51,7.3,1,4,6
7356,0.52,5.23,2,5,7
7357,0.33,4.39,1,2,6
7358,0.32,4.37,3,5,6
7359,1.0,6.45,3,4,3
7360,0.32,4.43,2,2,6
7361,2.21,8.45,3,7,7
7362,0.9,6.18,3,4,6
7363,0.41,4.74,1,7,4
7364,1.51,7.28,6,2,5
7365,1.01,6.37,6,1,6
7366,1.63,7.6,1,6,6
7367,1.2,6.78,1,4,6
7368,0.96,6.27,6,5,4
7369,0.72,5.91,2,2,6
7370,0.28,4.24,2,5,4
7371,1.51,7.33,3,3,4
7372,0.51,5.22,3,2,7
7373,0.32,4.34,2,2,7
7374,1.18,6.87,3,3,6
7375,2.14,8.36,1,1,7
7376,0.54,5.28,2,5,6
7377,0.58,5.47,2,2,4
7378,1.05,6.54,1,2,5
7379,2.07,8.12,2,6,7
7380,1.5,7.32,3,2,6
7381,1.51,7.39,5,2,6
7382,0.43,4.87,2,4,6
7383,0.3,4.24,6,5,6
7384,0.36,4.62,2,3,5
7385,1.1,6.6,1,4,5
7386,1.01,6.35,6,6,7
7387,0.91,6.25,2,6,5
7388,0.31,4.36,2,4,3
7389,1.15,6.68,3,5,7
7390,0.32,4.44,2,5,6
7391,0.71,5.63,6,4,6
7392,0.85,6.11,2,7,5
7393,1.02,6.35,6,1,6
7394,1.01,6.52,1,2,5
7395,1.0,6.52,5,3,6
7396,1.04,6.61,3,3,5
7397,1.24,6.94,3,5,6
7398,1.52,7.32,1,7,4
7399,0.56,5.33,2,3,7
7400,1.61,7.56,2,3,5
7401,1.58,7.53,2,6,2
7402,0.31,4.32,1,4,4
7403,0.33,4.5,3,4,2
7404,0.3,4.46,2,3,1
7405,0.28,4.16,6,2,4
7406,0.52,5.23,3,4,6
7407,0.36,4.56,2,2,5
7408,1.27,6.74,6,5,7
7409,0.33,4.48,2,5,4
7410,1.01,6.56,1,5,6
7411,0.51,5.19,2,1,5
7412,2.01,8.02,3,7,6
7413,1.07,6.49,6,4,6
7414,0.31,4.37,2,2,1
7415,2.02,8.11,2,6,6
7416,0.46,4.92,6,1,5
7417,0.59,5.43,3,6,5
7418,0.7,5.57,5,3,7
7419,0.32,4.51,3,3,5
7420,1.28,6.78,6,5,7
7421,0.54,5.23,3,3,6
7422,1.21,6.81,3,3,7
7423,1.01,6.35,3,6,8
7424,0.69,5.68,6,6,4
7425,1.05,6.55,2,4,5
7426,0.71,5.76,2,6,2
7427,0.51,5.1,2,1,5
7428,1.02,6.46,6,3,7
7429,1.1,6.64,2,3,4
7430,0.36,4.6,3,4,3
7431,1.52,7.0,5,6,8
7432,1.25,7.02,2,6,6
7433,1.28,6.94,2,4,5
7434,1.04,6.43,6,3,5
7435,1.01,6.46,2,3,4
7436,1.47,6.94,5,3,7
7437,1.16,6.76,2,2,6
7438,0.32,4.41,2,2,5
7439,1.25,6.97,2,5,5
7440,1.01,6.43,2,3,5
7441,1.35,7.05,2,6,6
7442,0.52,5.16,3,5,3
7443,0.31,4.28,3,3,6
7444,0.39,4.63,1,5,3
7445,2.32,8.43,1,6,7
7446,0.3,4.31,2,2,4
7447,1.51,7.33,1,5,6
7448,0.92,6.25,2,2,6
7449,0.71,5.64,3,4,5
7450,0.24,4.08,3,3,2
7451,0.78,5.94,1,3,6
7452,0.73,5.73,1,3,6
7453,0.32,4.47,1,4,1
7454,0.92,6.24,2,2,6
7455,0.42,4.78,2,4,4
7456,0.7,5.77,2,7,4
7457,0.4,4.69,2,2,6
7458,0.3,4.34,2,2,4
7459,1.01,6.44,2,1,2
7460,0.44,4.88,1,2,4
7461,1.5,7.3,1,2,7
7462,0.75,5.85,1,2,5
7463,0.32,4.44,2,2,5
7464,1.01,6.41,2,5,6
7465,0.32,4.42,2,5,3
7466,0.3,4.26,1,5,2
7467,1.14,6.83,1,2,3
7468,1.11,6.76,2,4,7
7469,1.64,7.51,1,3,6
7470,1.01,6.4,1,1,6
7471,0.4,4.84,3,3,2
7472,1.09,6.58,2,7,5
7473,1.62,7.61,2,6,4
7474,1.32,7.05,2,3,6
7475,0.3,4.31,2,2,3
7476,1.28,7.05,1,5,6
7477,1.78,7.88,2,3,5
7478,0.3,4.3,2,1,4
7479,0.77,5.97,3,3,2
7480,0.5,5.13,2,2,4
7481,0.3,4.31,3,2,5
7482,0.3,4.36,2,3,1
7483,0.3,4.24,3,6,4
7484,0.31,4.42,2,5,6
7485,0.35,4.57,3,3,7
7486,0.33,4.41,1,4,3
7487,0.41,4.64,6,5,5
7488,1.7,7.58,3,6,6
7489,1.64,7.52,3,7,7
7490,0.84,6.15,2,4,4
7491,0.54,5.36,3,2,6
7492,0.55,5.29,2,1,3
7493,0.61,5.58,2,1,3
7494,0.52,5.22,3,3,2
7495,0.31,4.32,1,4,5
7496,0.65,5.63,1,1,3
7497,0.32,4.53,6,2,5
7498,0.34,4.57,1,2,7
7499,0.52,5.17,2,3,7
7500,1.41,7.12,6,5,5
7501,0.4,4.7,1,4,6
7502,0.78,5.97,3,2,6
7503,1.57,7.43,3,7,5
7504,0.9,6.13,3,5,6
7505,1.01,6.47,2,3,4
7506,0.32,4.43,2,1,4
7507,0.53,5.24,2,7,5
7508,0.9,6.08,6,2,6
7509,0.4,4.73,1,3,3
7510,1.05,6.55,2,3,3
7511,1.07,6.55,2,2,3
7512,1.5,7.46,6,3,5
7513,0.31,4.3,2,1,7
7514,0.43,4.78,1,4,3
7515,0.87,6.12,2,3,6
7516,1.3,6.95,2,4,7
7517,0.5,5.06,1,3,6
7518,0.41,4.8,2,4,1
7519,1.52,7.4,2,1,6
7520,1.01,6.41,3,3,5
7521,1.16,6.73,2,4,5
7522,0.34,4.45,6,5,6
7523,1.01,6.36,3,3,4
7524,1.01,6.43,1,2,7
7525,0.41,4.7,3,4,7
7526,1.07,6.58,3,4,7
7527,1.5,6.9,5,5,8
7528,0.32,4.46,2,4,1
7529,1.01,6.32,1,5,6
7530,1.01,6.37,1,2,6
7531,0.42,4.85,2,1,7
7532,0.55,5.28,3,2,4
7533,1.01,6.3,6,1,7
7534,0.91,6.34,2,3,7
7535,0.33,4.43,2,2,5
7536,0.32,4.43,2,2,5
7537,0.4,4.76,2,3,6
7538,0.52,5.16,2,1,5
7539,0.53,5.29,1,1,6
7540,1.2,6.79,2,5,6
7541,0.54,5.23,2,1,5
7542,0.73,5.79,2,3,7
7543,0.33,4.53,3,5,5
7544,0.76,5.84,2,5,6
7545,0.52,5.18,2,4,4
7546,0.32,4.38,2,2,2
7547,0.3,4.32,2,4,4
7548,0.3,4.33,1,5,5
7549,2.17,8.38,1,5,6
7550,0.95,6.25,3,2,6
7551,0.4,4.73,3,6,4
7552,2.18,8.17,1,6,6
7553,1.27,7.0,1,6,8
7554,1.0,6.35,6,4,2
7555,0.34,4.49,2,2,4
7556,1.01,6.52,1,4,4
7557,0.36,4.54,3,5,6
7558,0.28,4.23,3,5,3
7559,0.54,5.18,2,4,6
7560,0.71,5.75,2,6,6
7561,1.01,6.38,3,4,7
7562,0.23,3.95,1,2,2
7563,1.0,6.4,3,5,6
7564,1.41,7.28,2,3,2
7565,0.32,4.42,1,3,5
7566,1.54,7.38,1,3,5
7567,1.27,7.0,2,5,6
7568,0.52,5.28,3,4,4
7569,0.39,4.75,2,6,1
7570,0.81,5.92,2,6,6
7571,2.01,7.95,6,6,7
7572,1.0,6.49,1,6,6
7573,0.73,5.72,3,1,5
7574,1.24,6.91,1,5,6
7575,1.32,6.97,1,2,8
7576,0.5,5.13,2,2,3
7577,2.01,7.97,3,5,4
7578,0.91,6.35,3,3,6
7579,0.7,5.7,2,3,4
7580,0.31,4.28,3,4,3
7581,0.73,5.81,2,1,5
7582,0.41,4.76,2,2,5
7583,0.28,4.28,3,5,2
7584,0.31,4.36,3,4,4
7585,0.57,5.34,1,1,6
7586,1.58,7.43,1,4,4
7587,0.35,4.46,3,4,6
7588,0.91,6.09,1,3,7
7589,0.96,6.51,3,2,5
7590,0.45,4.63,5,3,6
7591,0.34,4.44,1,3,5
7592,0.51,5.13,2,2,5
7593,0.71,5.77,2,2,5
7594,0.56,5.36,3,4,5
7595,0.41,4.76,2,3,5
7596,0.52,5.18,2,3,4
7597,1.01,6.54,3,3,4
7598,1.01,6.4,1,6,7
7599,0.31,4.32,1,6,6
7600,0.32,4.35,1,7,5
7601,0.51,5.07,1,4,7
7602,0.7,5.64,3,4,3
7603,1.12,6.56,6,6,7
7604,0.31,4.36,1,4,4
7605,0.39,4.74,2,2,1
7606,0.39,4.71,1,3,4
7607,2.38,8.49,1,7,5
7608,0.3,4.22,1,3,5
7609,0.76,5.85,1,2,6
7610,0.33,4.41,2,2,6
7611,0.3,4.25,1,1,5
7612,0.47,4.94,1,5,4
7613,1.0,6.38,3,2,5
7614,1.01,6.45,2,2,4
7615,1.24,6.89,1,6,3
7616,1.84,8.01,1,5,6
7617,0.74,5.86,2,6,5
7618,0.32,4.4,2,1,2
7619,0.31,4.4,2,6,5
7620,0.71,5.63,1,5,5
7621,2.04,8.05,1,4,7
7622,0.7,5.65,1,3,7
7623,1.01,6.34,3,4,5
7624,0.5,5.08,3,3,5
7625,0.56,5.33,2,1,6
7626,0.25,4.05,3,3,4
7627,1.05,6.69,3,5,6
7628,0.41,4.81,2,6,1
7629,1.51,7.36,3,4,4
7630,2.1,8.21,3,7,5
7631,1.04,6.68,6,3,7
7632,2.03,8.08,1,7,7
7633,0.52,5.1,3,3,4
7634,0.23,4.0,3,3,3
7635,1.23,6.82,2,5,7
7636,0.7,5.69,2,6,3
7637,1.15,6.64,3,7,7
7638,0.43,4.89,2,4,2
7639,0.3,4.33,2,2,3
7640,0.38,4.67,3,3,7
7641,1.51,7.41,1,2,6
7642,0.54,5.34,3,4,6
7643,0.3,4.31,2,5,3
7644,0.7,5.62,1,1,4
7645,0.5,5.06,6,6,4
7646,1.08,6.56,2,4,7
7647,0.36,4.56,1,1,7
7648,0.92,6.35,1,3,7
7649,1.0,6.33,1,1,7
7650,1.56,7.48,2,3,6
7651,0.35,4.55,2,1,5
7652,1.02,6.54,2,7,5
7653,0.9,6.15,1,4,5
7654,1.53,7.41,1,6,5
7655,0.81,5.97,3,2,6
7656,1.35,7.11,1,4,7
7657,0.51,5.18,1,1,6
7658,1.0,6.3,2,3,5
7659,1.7,7.57,3,5,4
7660,0.37,4.65,2,3,4
7661,0.64,5.54,2,2,3
7662,0.6,5.39,2,3,6
7663,0.52,5.19,2,6,6
7664,1.07,6.53,1,5,7
7665,0.37,4.67,1,4,6
7666,0.34,4.59,1,2,6
7667,0.25,4.13,3,2,2
7668,0.53,5.32,6,2,5
7669,0.43,4.84,2,6,4
7670,1.16,6.72,2,4,5
7671,2.01,7.94,6,5,5
7672,1.55,7.43,2,5,7
7673,2.16,8.35,1,7,6
7674,0.5,4.98,6,1,6
7675,1.12,6.65,1,5,6
7676,0.3,4.25,6,2,6
7677,0.31,4.27,1,3,5
7678,0.32,4.36,1,2,6
7679,1.5,7.35,1,5,7
7680,1.05,6.51,3,1,5
7681,0.55,5.22,2,4,3
7682,0.81,6.01,2,3,6
7683,2.0,7.87,5,5,5
7684,2.02,8.13,1,6,5
7685,2.14,8.4,2,6,7
7686,1.24,7.11,5,1,6
7687,1.01,6.37,6,5,7
7688,0.9,6.18,3,2,5
7689,0.55,5.34,2,3,6
7690,0.92,5.99,5,2,6
7691,0.75,5.72,5,1,7
7692,2.07,8.16,2,7,5
7693,1.01,6.41,1,3,4
7694,0.41,4.73,3,1,7
7695,0.4,4.82,2,1,4
7696,0.9,6.2,3,2,6
7697,1.0,6.35,6,3,5
7698,1.2,6.68,1,6,5
7699,1.07,6.57,2,2,7
7700,1.0,6.34,3,5,6
7701,1.01,6.38,2,6,7
7702,0.39,4.67,2,1,3
7703,0.7,5.78,2,3,7
7704,0.92,6.36,3,4,7
7705,0.41,4.78,1,2,6
7706,1.07,6.51,2,1,5
7707,2.07,8.24,1,5,7
7708,0.32,4.36,2,4,5
7709,0.87,6.13,2,4,5
7710,0.59,5.41,3,6,6
7711,0.32,4.37,2,1,6
7712,1.02,6.49,1,4,4
7713,0.53,5.29,3,3,5
7714,0.7,5.71,3,5,5
7715,0.57,5.4,2,3,7
7716,0.72,5.77,2,6,5
7717,0.42,4.91,1,2,7
7718,0.42,4.83,2,2,5
7719,0.3,4.32,2,2,5
7720,1.3,6.96,2,5,5
7721,0.7,5.74,2,3,4
7722,0.75,5.85,2,2,4
7723,1.2,6.91,3,5,6
7724,1.5,7.08,3,3,5
7725,0.61,5.54,3,5,3
7726,1.0,6.47,1,4,5
7727,0.53,5.22,2,4,1
7728,1.5,7.37,6,4,5
7729,0.4,4.76,2,3,6
7730,1.08,6.57,2,4,5
7731,0.32,4.41,2,1,4
7732,0.81,6.16,3,5,6
7733,0.31,4.29,1,7,6
7734,0.5,4.96,5,4,8
7735,1.75,7.62,3,4,5
7736,1.5,7.4,2,2,6
7737,1.01,6.31,6,2,7
7738,1.51,7.26,2,2,5
7739,1.5,7.21,1,4,7
7740,0.58,5.44,6,3,4
7741,0.52,5.12,2,2,5
7742,0.77,5.96,2,2,5
7743,1.01,6.1,5,1,6
7744,1.01,6.38,6,4,3
7745,0.81,5.97,2,5,3
7746,2.3,8.56,1,7,6
7747,1.7,7.51,5,3,7
7748,0.31,4.37,1,3,5
7749,0.38,4.73,2,3,1
7750,0.42,4.82,2,5,1
7751,0.72,5.83,2,4,7
7752,0.9,6.15,2,3,6
7753,0.7,5.64,1,4,5
7754,0.9,6.12,6,5,6
7755,0.31,4.43,3,3,2
7756,0.71,5.75,2,4,5
7757,0.9,6.19,2,4,7
7758,1.01,6.41,3,3,7
7759,1.51,7.4,1,5,5
7760,0.38,4.59,2,3,4
7761,0.44,4.9,2,2,3
7762,0.8,5.82,3,3,6
7763,0.32,4.43,2,3,3
7764,0.25,4.03,3,3,2
7765,1.01,6.36,3,2,3
7766,0.31,4.32,1,4,5
7767,0.4,4.72,1,4,2
7768,0.31,4.36,2,1,7
7769,0.24,4.01,3,5,3
7770,1.24,6.89,2,5,6
7771,0.38,4.68,1,5,6
7772,1.21,6.79,1,6,5
7773,0.5,5.05,1,2,7
7774,0.9,6.16,3,3,6
7775,0.76,5.75,6,6,6
7776,0.92,6.09,6,1,7
7777,1.01,6.46,3,4,7
7778,0.33,4.41,2,4,7
7779,0.31,4.4,2,5,1
7780,1.73,7.82,3,5,5
7781,1.71,7.65,2,4,4
7782,0.57,5.4,2,3,2
7783,1.04,6.52,2,1,5
7784,0.43,4.88,2,4,3
7785,0.31,4.35,1,4,5
7786,1.0,6.48,1,4,7
7787,0.41,4.77,1,1,2
7788,1.31,7.11,1,6,5
7789,0.28,4.28,3,2,3
7790,1.2,6.84,2,4,3
7791,0.55,5.26,2,3,7
7792,1.01,6.39,1,4,7
7793,0.7,5.73,2,1,7
7794,0.75,5.89,2,1,5
7795,1.6,7.54,3,2,7
7796,0.9,6.1,6,6,2
7797,0.31,4.29,2,2,5
7798,2.22,8.36,2,6,5
7799,1.22,6.93,2,5,7
7800,0.5,5.05,2,2,5
7801,0.94,6.35,1,3,6
7802,0.31,4.41,1,5,4
7803,0.98,6.29,2,4,7
7804,1.28,6.96,2,4,1
7805,1.04,6.68,6,5,7
7806,0.51,5.2,2,2,5
7807,1.23,6.78,1,2,7
7808,1.01,6.54,2,4,5
7809,0.3,4.19,5,3,5
7810,1.09,6.67,1,4,5
7811,0.23,3.99,3,2,3
7812,0.59,5.35,3,4,4
7813,1.02,6.58,3,2,5
7814,0.51,5.13,1,2,6
7815,0.31,4.42,2,1,1
7816,0.71,5.64,3,4,7
7817,1.21,6.8,3,7,4
7818,1.01,6.44,1,3,5
7819,0.34,4.51,2,3,5
7820,1.0,6.25,3,3,7
7821,0.57,5.37,2,3,2
7822,1.5,7.31,2,6,5
7823,0.51,5.08,2,2,6
7824,0.51,5.14,2,4,2
7825,0.72,5.6,5,3,6
7826,0.42,4.86,2,1,7
7827,2.08,8.25,2,7,1
7828,0.71,5.61,3,5,6
7829,0.37,4.6,3,3,6
7830,0.23,3.99,3,2,2
7831,1.01,6.47,3,4,5
7832,0.66,5.66,2,5,4
7833,0.52,5.16,1,4,4
7834,0.4,4.76,2,4,7
7835,0.91,6.3,2,2,7
7836,0.3,4.36,2,5,5
7837,0.35,4.56,3,6,5
7838,0.3,4.31,2,4,1
7839,2.0,8.15,1,5,7
7840,1.5,7.32,6,6,4
7841,0.77,5.94,2,4,5
7842,0.76,5.93,1,3,7
7843,0.77,5.86,2,2,7
7844,0.32,4.45,1,2,2
7845,1.53,7.3,3,3,4
7846,0.3,4.39,2,3,5
7847,0.3,4.21,3,6,1
7848,0.9,6.21,1,2,7
7849,0.34,4.52,2,4,2
7850,0.48,4.92,6,7,6
7851,2.06,8.17,2,6,6
7852,0.3,4.32,6,2,6
7853,0.43,4.83,2,1,5
7854,0.59,5.42,3,4,1
7855,0.53,5.17,2,2,6
7856,0.7,5.54,6,4,6
7857,0.4,4.76,2,5,7
7858,0.23,3.96,2,2,5
7859,0.31,4.39,2,3,3
7860,1.16,6.78,2,6,5
7861,0.26,4.18,3,5,3
7862,0.41,4.79,2,6,2
7863,0.37,4.6,2,2,3
7864,1.13,6.65,2,5,8
7865,1.37,7.11,2,7,7
7866,0.61,5.5,1,3,5
7867,0.31,4.3,1,2,3
7868,0.33,4.49,1,2,4
7869,0.32,4.43,2,3,5
7870,1.26,6.84,2,3,1
7871,1.72,7.62,2,7,6
7872,0.35,4.52,2,4,4
7873,1.16,6.83,2,4,2
7874,0.56,5.27,6,3,4
7875,0.9,6.16,3,5,5
7876,2.31,8.43,1,7,4
7877,0.5,5.09,1,2,5
7878,0.23,3.95,3,1,3
7879,0.58,5.39,2,3,2
7880,1.12,6.7,2,5,3
7881,1.0,6.31,1,3,7
7882,1.21,6.78,3,5,5
7883,1.6,7.54,1,7,6
7884,0.34,4.53,2,2,3
7885,2.01,8.15,1,7,7
7886,1.7,7.67,2,6,6
7887,0.9,6.26,6,3,5
7888,0.31,4.39,1,4,3
7889,0.72,5.82,2,7,4
7890,1.1,6.58,2,4,6
7891,1.01,6.44,2,7,6
7892,1.5,7.34,2,5,6
7893,0.4,4.71,2,1,5
7894,1.4,7.1,1,4,7
7895,0.31,4.38,2,4,3
7896,0.9,6.27,1,2,5
7897,0.39,4.74,1,1,5
7898,0.77,5.9,2,2,4
7899,0.59,5.34,1,4,3
7900,1.29,6.98,3,6,5
7901,1.06,6.51,1,3,6
7902,0.31,4.41,2,2,5
7903,1.06,6.58,3,6,7
7904,1.68,7.54,2,6,5
7905,1.33,7.05,2,6,5
7906,0.9,6.05,6,5,5
7907,1.03,6.6,1,2,5
7908,1.26,6.95,2,5,7
7909,0.91,6.22,3,3,7
7910,1.14,6.63,3,5,7
7911,0.79,5.89,2,2,6
7912,1.02,6.44,2,3,7
7913,0.5,5.12,2,2,5
7914,1.51,7.38,3,4,5
7915,2.15,8.08,6,4,7
7916,2.0,7.58,5,5,7
7917,1.21,6.91,3,5,4
7918,0.7,5.75,1,4,6
7919,0.7,5.79,3,1,6
7920,0.61,5.59,2,2,3
7921,0.32,4.43,1,3,5
7922,0.57,5.31,3,3,4
7923,0.38,4.69,2,4,5
7924,0.7,5.7,2,5,2
7925,1.09,6.55,2,4,6
7926,0.3,4.27,3,3,6
7927,0.9,6.17,1,6,6
7928,1.01,6.44,2,3,8
7929,0.9,6.22,2,2,7
7930,1.25,7.03,2,4,1
7931,0.71,5.77,2,1,5
7932,1.52,7.49,3,6,6
7933,0.43,4.84,2,4,4
7934,0.32,4.44,2,3,2
7935,1.01,6.43,1,5,6
7936,1.59,7.48,2,3,4
7937,0.37,4.68,2,1,3
7938,1.51,7.32,6,2,7
7939,0.4,4.72,2,1,7
7940,0.71,5.6,1,3,7
7941,1.51,7.4,2,7,4
7942,1.5,7.24,6,6,7
7943,0.31,4.35,2,5,2
7944,0.9,6.24,3,5,7
7945,0.8,5.93,6,4,6
7946,0.94,6.21,1,5,7
7947,0.39,4.67,6,3,6
7948,0.53,5.26,3,4,5
7949,0.36,4.52,6,2,7
7950,0.7,5.43,5,6,8
7951,0.32,4.41,1,2,5
7952,0.34,4.43,1,6,2
7953,1.02,6.41,3,3,6
7954,1.52,7.49,3,4,5
7955,0.3,4.3,1,6,4
7956,0.91,6.29,2,2,6
7957,1.01,6.32,6,4,5
7958,1.02,6.52,3,2,8
7959,0.71,5.83,1,2,6
7960,0.52,5.1,1,2,5
7961,0.97,6.02,5,6,8
7962,0.5,5.06,2,1,7
7963,0.55,5.29,2,5,7
7964,0.31,4.39,2,1,6
7965,1.01,6.31,6,2,5
7966,0.42,4.83,2,3,6
7967,0.53,5.22,2,3,7
7968,0.31,4.36,2,1,5
7969,0.32,4.43,2,4,3
7970,1.14,6.72,2,4,5
7971,0.5,5.04,2,2,5
7972,0.54,5.24,1,4,7
7973,0.97,6.34,2,3,7
7974,0.3,4.26,1,2,5
7975,0.81,5.99,2,2,6
7976,1.09,6.53,1,4,5
7977,0.31,4.34,3,2,5
7978,1.01,6.36,6,2,7
7979,0.71,5.67,6,4,5
7980,0.34,4.5,2,5,2
7981,1.97,8.11,1,3,7
7982,1.52,7.13,5,5,8
7983,0.31,4.44,1,6,5
7984,0.7,5.82,3,1,6
7985,0.7,5.7,1,1,5
7986,1.01,6.21,5,1,7
7987,0.27,4.15,3,4,2
7988,0.74,5.86,2,3,3
7989,0.51,5.11,1,6,6
7990,0.41,4.74,1,3,4
7991,1.5,7.5,6,6,7
7992,0.41,4.88,2,3,5
7993,0.96,6.35,2,5,7
7994,0.36,4.53,1,4,1
7995,1.11,6.59,1,6,5
7996,0.75,5.81,2,7,4
7997,0.24,3.98,3,3,2
7998,0.32,4.37,2,6,4
7999,2.35,8.44,1,5,7
8000,0.3,4.25,2,1,5
8001,0.3,4.29,2,2,5
8002,1.21,6.83,3,7,6
8003,0.31,4.38,1,4,5
8004,0.3,4.24,3,5,6
8005,0.5,5.06,2,2,4
8006,0.7,5.58,5,3,5
8007,0.27,4.07,6,2,2
8008,0.78,5.94,2,4,7
8009,0.34,4.54,2,4,1
8010,0.69,5.9,3,1,6
8011,1.01,6.48,2,3,4
8012,0.71,5.8,2,3,6
8013,2.5,8.39,5,4,8
8014,0.71,5.8,3,6,6
8015,1.33,7.03,3,6,6
8016,1.2,6.94,3,6,3
8017,0.4,4.77,2,6,5
8018,0.31,4.32,1,4,6
8019,0.39,4.83,3,3,5
8020,0.42,4.85,3,2,4
8021,1.5,7.35,2,6,4
8022,0.39,4.69,2,4,4
8023,0.92,6.26,1,5,5
8024,0.73,5.72,2,3,2
8025,2.02,7.99,6,6,6
8026,1.11,6.57,1,5,6
8027,1.5,7.26,6,2,7
8028,1.0,6.27,5,4,6
8029,0.3,4.32,2,6,4
8030,0.7,5.68,1,3,5
