price,carat,y,cut,color,clarity
2282,0.65,5.57,2,2,5
2146,0.51,5.1,3,2,3
6542,1.23,6.83,3,5,6
2873,0.9,5.96,6,7,6
608,0.24,3.98,3,2,3
3852,1.01,6.35,6,4,7
18077,2.01,8.04,1,4,6
12931,1.73,7.64,1,5,6
537,0.36,4.57,2,1,7
1715,0.6,5.45,3,3,6
765,0.34,4.5,2,2,6
3780,0.73,5.79,2,2,3
6586,1.05,6.46,3,2,5
10314,1.51,7.32,3,5,6
3563,1.01,6.26,3,3,7
1978,0.59,5.4,2,1,5
7715,1.23,6.79,1,1,6
748,0.35,4.49,1,3,6
8893,1.06,6.57,2,1,4
803,0.34,4.5,1,1,6
14558,2.01,7.95,1,5,7
7099,1.14,6.75,2,4,5
15505,1.53,7.31,1,4,3
11180,1.62,7.61,2,5,6
5489,1.21,6.88,1,7,4
4771,1.2,6.67,2,5,5
5331,1.01,6.24,6,5,5
1393,0.51,5.27,3,2,5
828,0.32,4.38,1,3,5
17475,2.18,8.33,3,4,7
666,0.4,4.72,3,5,6
477,0.32,4.46,2,1,7
3344,0.72,5.79,2,4,5
864,0.36,4.56,2,2,5
982,0.3,4.36,2,2,2
636,0.31,4.37,3,2,4
9146,1.16,6.82,1,4,3
11871,1.55,7.5,1,2,6
14720,2.03,8.21,6,5,7
3880,0.82,6.03,2,4,4
1367,0.5,4.91,5,4,4
3228,0.86,6.23,3,5,6
4425,0.93,6.15,6,4,4
4531,0.9,6.17,2,3,5
7942,1.42,7.27,2,7,5
1985,0.54,5.25,2,4,3
502,0.31,4.34,2,6,4
1294,0.44,4.88,2,4,2
10487,1.52,7.39,1,1,7
6504,1.22,6.96,1,6,4
5815,1.29,6.99,1,7,5
604,0.32,4.49,2,3,6
1071,0.51,5.14,1,4,6
568,0.36,4.52,6,5,5
8114,1.15,6.93,2,1,5
16181,2.3,8.48,2,6,7
7745,1.61,7.48,1,5,7
3741,0.7,5.72,2,3,3
11478,1.28,7.16,3,4,3
3819,1.0,6.28,5,5,5
789,0.31,4.41,2,4,2
505,0.32,4.41,3,5,5
4290,1.04,6.66,2,5,7
1828,0.71,5.48,5,5,6
638,0.3,4.35,2,4,3
2170,0.7,5.77,1,4,6
2489,0.76,5.89,2,4,7
14725,2.01,8.08,2,5,6
4476,1.02,6.42,3,5,6
2475,0.7,5.72,2,4,4
1786,0.54,5.17,2,1,6
14361,1.5,7.23,3,4,2
1963,0.56,5.35,2,1,5
844,0.37,4.71,3,2,3
991,0.41,4.86,3,5,2
2444,0.83,6.11,3,7,5
4199,1.05,6.52,3,7,6
2365,0.51,5.23,3,2,3
6970,1.09,6.64,2,5,6
5276,1.21,6.81,1,6,6
490,0.27,4.16,2,4,4
2313,0.81,5.91,1,6,6
2952,0.7,5.73,2,2,5
7066,1.13,6.74,2,1,6
984,0.35,4.54,1,2,5
6714,1.01,6.34,3,3,5
3610,0.91,6.09,6,4,7
827,0.28,4.28,2,1,3
1104,0.5,5.11,2,2,7
9801,1.64,7.64,2,2,6
547,0.32,4.43,2,5,6
12654,2.0,8.01,2,5,6
1283,0.59,5.38,3,5,6
3004,0.72,5.79,2,3,6
1333,0.39,4.76,2,2,1
2732,0.53,5.2,2,1,2
6075,1.13,6.71,2,5,6
438,0.3,4.31,2,6,5
1121,0.52,5.21,1,4,7
1125,0.4,4.69,2,5,3
631,0.3,4.39,3,5,2
1059,0.59,5.16,5,5,7
702,0.34,4.49,2,2,4
4449,1.13,6.72,2,3,7
6939,1.1,6.79,2,4,5
1229,0.4,4.73,2,4,1
1098,0.5,5.2,3,4,6
4435,0.9,6.16,1,3,6
755,0.41,4.8,3,2,6
4719,1.01,6.39,6,1,7
537,0.34,4.55,2,5,5
984,0.33,4.46,2,4,1
505,0.36,4.64,2,6,6
2843,0.81,5.95,2,3,7
2809,1.2,6.66,5,3,8
7350,1.0,6.35,3,3,4
698,0.31,4.31,2,4,5
10641,1.52,7.36,2,6,4
1715,0.5,5.0,3,1,4
11437,1.59,7.42,1,5,5
750,0.41,4.78,2,5,4
2111,0.52,5.21,2,6,1
1363,0.53,5.15,2,3,6
3489,0.77,5.86,6,1,5
5040,1.2,6.67,3,6,6
949,0.41,4.84,2,4,5
880,0.34,4.43,1,5,3
2742,0.71,5.7,2,5,2
561,0.32,4.4,1,4,5
3856,0.9,6.18,1,2,7
692,0.34,4.48,2,2,5
12078,2.03,8.1,1,7,7
3576,0.93,6.22,3,7,5
581,0.38,4.72,1,6,6
943,0.43,4.9,2,5,3
710,0.3,4.32,2,1,5
1803,0.74,5.8,1,6,7
972,0.32,4.38,2,1,5
5335,1.02,6.54,3,5,5
1290,0.39,4.65,1,1,3
4702,1.14,6.8,1,5,7
7885,1.0,6.45,2,4,3
3282,0.91,6.01,3,4,7
828,0.32,4.38,2,5,3
5026,1.01,6.43,3,5,6
636,0.31,4.37,1,2,4
12968,1.53,7.35,1,2,6
5398,1.26,6.92,1,6,7
3959,1.01,6.25,1,5,7
1052,0.33,4.47,1,2,2
2192,0.58,5.34,1,1,4
1999,0.7,5.62,3,6,6
752,0.33,4.46,1,4,3
4564,1.04,6.48,3,5,6
16599,1.59,7.64,2,4,2
1819,0.56,5.29,2,2,5
858,0.36,4.51,6,3,2
1171,0.32,4.43,3,1,1
795,0.34,4.51,3,3,4
1444,0.51,5.1,6,3,5
17548,1.57,7.57,2,2,5
639,0.38,4.77,2,4,6
647,0.29,4.23,2,1,4
1080,0.32,4.36,1,2,3
1343,0.51,5.09,6,2,6
1433,0.5,5.16,6,3,5
4456,0.96,6.22,6,5,4
14489,1.94,8.1,3,6,5
687,0.4,4.72,6,2,6
3632,0.91,6.04,6,2,7
1824,0.7,5.73,6,7,7
1831,0.51,5.29,6,1,5
2331,0.71,5.77,1,3,7
1422,0.54,5.25,1,2,6
2753,0.9,6.09,3,7,6
1174,0.34,4.53,2,3,2
7652,1.68,7.72,1,7,7
363,0.31,4.32,3,7,6
2600,0.74,5.78,3,6,3
5247,1.06,6.5,1,5,4
4844,1.01,6.19,5,2,6
7589,1.21,6.76,2,1,6
5251,1.33,7.23,6,7,5
802,0.3,4.33,2,3,2
1923,0.75,5.84,2,7,5
773,0.42,4.84,2,2,6
612,0.34,4.47,2,2,7
2620,0.72,5.84,6,1,7
4922,1.13,6.65,3,2,6
2106,0.53,5.18,2,4,2
1076,0.41,4.76,2,1,5
700,0.38,4.62,3,5,5
9444,1.6,7.43,2,5,7
561,0.32,4.4,2,4,5
1226,0.53,5.14,6,1,7
906,0.35,4.5,1,3,5
3248,0.61,5.53,2,3,3
645,0.32,4.42,2,4,4
3799,0.71,5.71,3,1,3
459,0.27,4.2,2,6,3
1645,0.57,5.27,1,2,5
833,0.37,4.6,2,4,5
789,0.31,4.39,2,4,2
2749,0.8,5.91,2,4,7
2778,0.52,5.22,2,3,2
5356,1.03,6.46,2,3,6
3087,0.7,5.56,6,1,5
1107,0.34,4.5,2,2,2
2041,0.61,5.48,2,4,4
10238,1.6,7.51,3,6,4
4558,1.02,6.27,6,1,6
705,0.33,4.46,2,3,6
8911,1.53,7.32,1,6,6
761,0.31,4.36,2,3,3
872,0.31,4.35,1,2,5
1101,0.5,5.2,6,2,7
5241,1.02,6.43,1,5,5
911,0.3,4.26,1,1,5
8275,1.41,7.22,2,7,4
951,0.4,4.73,3,3,4
3890,1.09,6.58,3,1,7
1218,0.53,5.22,2,7,4
4497,1.1,6.5,6,6,6
737,0.4,4.74,1,2,6
4745,1.06,6.59,2,6,6
665,0.3,4.33,2,4,3
2146,0.51,5.11,2,4,1
7769,1.01,6.28,6,2,3
11091,1.7,7.57,3,3,7
14545,1.82,7.64,3,3,6
549,0.38,4.58,3,6,5
2447,0.8,5.93,1,3,7
707,0.31,4.38,2,5,2
1619,0.51,5.06,1,1,6
14933,2.08,8.23,1,7,5
3153,0.71,5.73,2,1,5
665,0.3,4.29,2,4,3
2437,0.7,5.7,2,4,4
2549,0.71,5.7,1,6,2
2771,0.73,5.82,3,3,6
3511,1.0,6.4,1,5,6
6042,1.3,6.87,6,5,7
1869,0.58,5.36,1,3,5
3689,0.9,6.21,1,1,6
3056,0.65,5.69,3,1,3
7187,1.08,6.61,2,4,5
7949,1.51,7.17,6,5,5
778,0.42,4.8,1,2,7
766,0.31,4.39,2,1,3
3844,0.9,6.15,3,6,4
3251,0.9,6.12,2,6,6
4054,1.03,6.48,2,7,7
570,0.3,4.37,2,3,4
4969,0.91,6.08,1,2,4
599,0.36,4.63,2,5,5
3717,1.01,6.4,1,3,7
672,0.32,4.37,2,4,5
803,0.34,4.47,1,1,6
1094,0.36,4.58,2,1,5
1137,0.36,4.62,2,3,1
3268,0.75,6.0,3,3,4
15658,1.55,7.45,3,3,4
3774,0.9,6.08,1,4,6
1813,0.53,5.26,1,2,5
14646,2.03,7.88,5,5,6
11106,2.0,8.12,1,7,7
14125,2.01,8.09,3,7,6
954,0.4,4.76,3,1,4
1044,0.35,4.59,2,4,1
4163,1.05,6.62,2,6,7
1240,0.55,5.23,2,4,7
7638,1.55,7.36,1,7,6
2184,0.7,5.55,3,4,6
2583,0.7,5.83,6,1,7
936,0.39,4.7,1,4,6
5154,1.01,6.47,2,3,7
3288,1.03,6.58,1,6,6
12883,2.08,8.09,1,4,7
921,0.42,4.83,2,4,4
621,0.3,4.32,2,2,5
5331,0.9,6.28,3,1,4
480,0.33,4.48,2,6,5
11150,1.77,7.73,2,7,4
9611,1.61,7.48,2,6,6
1123,0.4,4.79,2,4,2
544,0.31,4.34,3,4,5
4611,1.03,6.55,2,5,7
446,0.31,4.4,2,4,6
1679,0.5,5.11,2,3,4
1838,0.64,5.75,6,1,6
2113,0.47,5.02,2,3,2
1848,0.55,5.28,1,4,6
919,0.38,4.72,2,1,4
17688,2.01,8.09,2,2,7
1141,0.55,5.38,3,4,6
2433,0.66,5.6,1,2,4
11781,1.68,7.79,2,2,7
6260,1.38,7.14,2,7,6
1724,0.53,5.29,3,4,3
3199,0.71,5.74,2,3,4
781,0.33,4.42,2,2,4
4540,0.9,6.13,3,4,4
17068,2.01,8.06,1,5,5
5666,1.01,6.02,5,4,5
1899,0.7,5.65,6,6,6
504,0.29,4.37,3,2,4
2313,0.71,5.74,2,6,6
6097,1.01,6.39,1,3,5
689,0.34,4.46,1,5,5
12766,2.05,8.21,1,6,4
676,0.35,4.57,3,4,4
2517,0.8,5.92,2,4,7
1593,0.55,5.3,1,6,2
663,0.36,4.65,2,1,6
728,0.3,4.33,2,3,3
678,0.24,4.04,2,3,1
339,0.3,4.28,6,7,6
828,0.32,4.44,2,1,5
934,0.46,4.98,2,4,6
4900,1.25,6.88,2,5,7
840,0.31,4.41,2,3,2
982,0.4,4.79,3,3,3
6635,1.27,6.93,2,5,6
816,0.31,4.37,2,4,2
658,0.3,4.33,2,2,5
5612,1.04,6.49,1,2,6
4572,1.15,6.65,2,5,7
5766,1.56,7.41,2,7,7
7485,1.07,6.59,2,4,4
4173,0.92,6.19,2,4,6
3597,1.01,6.03,5,3,7
698,0.33,4.52,2,5,2
2550,0.7,5.57,1,4,5
1154,0.45,5.07,6,4,4
1055,0.59,5.28,1,7,5
544,0.31,4.42,1,2,6
1847,0.54,5.2,2,2,5
507,0.34,4.58,1,1,7
899,0.41,4.82,2,4,4
2250,0.75,5.71,6,7,6
617,0.38,4.68,2,7,5
4948,1.02,6.39,6,3,6
1924,0.79,6.01,1,7,6
1998,0.7,5.54,5,2,7
5003,1.14,6.75,2,5,6
637,0.41,4.75,2,7,5
5543,1.01,6.48,1,2,6
526,0.3,4.38,1,2,6
2757,0.7,5.72,2,2,6
3832,1.01,6.47,3,6,6
984,0.35,4.5,2,2,5
4391,1.03,6.52,2,4,7
2298,0.7,5.64,3,2,7
2090,0.54,5.25,2,4,3
1114,0.53,5.18,3,7,5
687,0.4,4.74,1,2,6
3660,0.73,5.85,2,2,4
4034,0.9,6.26,2,2,7
2554,0.71,5.8,1,2,6
596,0.34,4.51,1,4,5
12621,1.58,7.62,2,3,6
4290,1.04,6.5,3,6,6
3872,0.9,6.12,3,6,2
1331,0.5,5.08,2,2,6
552,0.24,4.01,3,2,3
1187,0.41,4.8,2,2,3
1043,0.4,4.76,2,4,2
3750,0.93,6.07,5,5,6
3385,0.9,6.09,1,4,7
4633,1.08,6.57,2,7,6
2671,0.7,5.64,3,2,4
1651,0.85,5.96,5,4,8
10412,2.01,8.13,1,7,6
446,0.36,4.57,1,3,7
561,0.32,4.4,1,4,5
624,0.25,4.1,2,4,1
1374,0.33,4.43,2,2,2
4140,0.97,6.46,3,4,6
984,0.42,4.82,1,4,4
3644,1.16,6.56,6,4,7
645,0.32,4.43,2,3,5
16098,2.06,6.25,1,5,7
1754,0.54,5.24,2,4,4
626,0.42,4.8,1,6,6
1787,0.51,5.18,2,1,5
5773,1.22,6.76,1,5,4
584,0.34,4.53,2,1,6
5058,1.26,6.94,1,2,7
3890,0.9,6.04,6,5,5
648,0.26,4.15,2,4,1
1665,0.51,5.0,6,1,5
473,0.3,4.38,1,6,4
11864,1.65,7.62,1,4,6
3941,0.92,6.22,2,2,7
16364,1.5,7.15,5,3,3
3597,0.8,5.94,2,1,6
658,0.3,4.31,3,2,5
784,0.41,4.66,6,7,5
2716,0.55,5.36,2,3,2
1369,0.52,5.16,3,4,5
1579,0.53,5.19,1,2,5
1363,0.53,5.15,5,2,6
982,0.5,5.14,2,6,6
3507,0.9,6.04,1,3,7
4853,1.01,6.22,6,2,6
5641,1.23,6.94,2,5,7
15716,2.06,8.16,1,6,6
485,0.23,4.01,3,2,2
2814,0.75,5.83,1,2,6
3734,0.9,6.1,6,4,6
743,0.33,4.41,1,2,6
3930,0.8,6.05,2,2,5
2387,0.71,5.76,2,6,3
533,0.32,4.44,3,3,6
5627,1.01,6.65,6,2,6
925,0.33,4.48,2,4,1
12440,2.11,8.29,1,7,7
491,0.35,4.56,1,2,7
4544,1.08,6.59,2,4,7
9205,1.02,6.5,3,3,3
522,0.29,4.23,3,4,2
15721,1.58,7.45,2,2,5
769,0.26,4.1,2,2,3
11138,1.7,7.6,1,1,7
561,0.32,4.39,1,2,6
666,0.33,4.47,2,3,5
1882,0.51,5.11,2,1,5
14709,1.51,7.4,1,2,5
2117,0.56,5.29,2,2,4
4969,1.01,6.47,3,3,6
3409,0.72,5.83,2,2,4
5107,1.01,6.37,3,3,6
10395,1.24,6.92,2,4,3
1211,0.51,5.21,1,6,3
1033,0.34,4.45,2,2,4
4637,0.92,6.16,1,5,3
2892,1.19,6.55,5,5,8
984,0.53,5.27,1,2,7
6468,1.2,6.76,6,5,5
12085,1.51,7.19,1,4,4
6285,1.0,6.46,5,2,5
1050,0.33,4.48,3,1,3
1576,0.52,5.2,2,2,5
847,0.42,4.8,3,4,5
767,0.35,4.56,1,2,5
4573,1.07,6.53,1,3,7
7608,1.53,7.27,1,5,6
645,0.32,4.4,2,3,5
8990,1.2,6.78,6,3,5
11335,1.03,6.6,1,1,3
5951,1.3,7.0,1,7,5
789,0.36,4.63,2,2,5
10476,1.01,6.45,3,3,1
1949,0.58,5.3,1,4,6
10276,1.23,6.94,3,3,4
1046,0.31,4.34,2,3,1
4844,1.0,6.29,6,3,6
825,0.32,4.46,2,2,4
776,0.3,4.26,1,4,4
2282,0.71,5.83,6,5,6
4570,1.12,6.79,1,3,7
2367,0.7,5.67,1,5,4
6841,1.0,6.36,3,3,5
16191,2.02,8.01,1,6,6
7677,1.02,6.4,1,3,4
571,0.36,4.69,3,6,3
1441,0.56,5.24,3,3,6
928,0.33,4.4,2,2,5
1003,0.44,4.92,2,2,5
3601,0.78,6.03,3,2,4
1790,0.7,5.65,6,6,6
1122,0.53,5.2,1,7,5
1569,0.51,5.12,1,3,5
2451,0.72,5.75,6,6,4
2422,0.72,5.86,2,3,7
605,0.3,4.31,3,4,4
6734,1.01,6.51,2,4,5
9140,1.51,7.35,3,2,7
561,0.32,4.45,2,2,6
1799,0.72,5.51,5,5,7
17892,1.7,7.65,2,3,5
647,0.35,4.55,1,5,6
7465,1.02,6.62,2,2,5
683,0.31,4.36,2,1,4
2603,0.7,5.8,1,5,2
1223,0.5,5.11,6,3,6
7971,1.53,7.31,3,6,6
575,0.25,4.07,3,3,3
1323,0.45,4.95,1,4,2
9604,1.62,7.51,2,6,5
439,0.3,4.25,6,7,6
3019,0.93,6.23,1,4,7
5128,1.05,6.52,2,5,6
4864,1.0,6.4,3,2,6
4620,1.5,7.25,6,6,8
10210,1.51,7.34,2,2,7
7938,1.21,6.87,2,6,3
2252,0.78,5.9,3,5,7
3336,0.75,5.9,2,3,6
4580,0.9,6.18,3,2,5
7584,1.0,6.51,3,4,3
1287,0.51,5.15,2,4,6
8120,1.07,6.46,2,4,3
1199,0.41,4.85,2,4,3
9492,1.0,6.41,3,3,2
1170,0.39,4.67,2,1,4
12872,1.51,7.19,3,4,5
2175,0.82,5.98,3,7,7
1631,0.53,5.26,2,3,5
4796,1.02,6.41,3,5,6
3810,0.9,6.1,3,5,5
6720,1.2,6.93,1,5,4
1016,0.43,4.85,2,2,6
7086,1.21,6.8,2,6,2
804,0.31,4.35,2,2,4
1431,0.5,4.9,5,1,5
551,0.35,4.47,1,5,7
4974,1.22,6.83,1,2,7
8014,1.22,6.89,2,5,3
4969,1.01,6.42,2,3,6
4972,1.01,6.26,5,2,5
9494,1.56,7.54,3,6,6
1852,0.51,5.15,2,4,4
10367,1.26,7.05,2,4,3
852,0.36,4.63,2,1,5
1257,0.57,5.33,1,3,6
792,0.43,4.81,1,3,6
8305,1.09,6.73,2,4,4
2310,0.5,5.06,3,1,3
1052,0.51,5.06,3,6,6
17381,2.17,8.36,2,6,6
5197,1.0,6.47,1,3,6
2307,0.78,5.95,3,3,7
3679,0.9,6.03,1,5,6
648,0.32,4.37,1,6,4
680,0.31,4.38,2,2,5
7056,1.5,7.24,1,3,7
5623,1.0,6.5,3,4,5
1646,0.52,5.2,2,2,5
12232,1.52,7.27,1,5,3
900,0.32,4.4,2,2,5
814,0.26,4.09,2,2,2
1170,0.32,4.38,1,2,1
6684,1.21,6.82,3,5,5
616,0.34,4.55,2,4,5
7392,1.03,6.45,2,3,5
4022,1.01,6.58,1,4,7
435,0.31,4.37,3,2,7
8133,1.23,6.89,2,4,5
2190,0.74,5.97,6,3,7
14652,2.5,8.22,5,7,7
1600,0.52,5.17,2,3,5
687,0.4,4.68,3,2,6
5853,1.0,6.45,5,4,4
5872,1.07,6.54,2,1,6
765,0.34,4.47,2,4,5
7783,1.22,6.87,2,4,5
6499,1.01,6.37,6,4,4
589,0.34,4.44,2,6,6
14674,1.51,7.29,1,4,4
950,0.3,4.38,2,1,3
7022,1.1,6.72,1,4,5
5546,1.12,6.63,2,2,7
8631,1.52,7.37,1,6,6
737,0.4,4.72,6,2,6
911,0.46,4.8,5,4,6
730,0.33,4.5,2,5,2
9038,1.91,7.84,1,4,7
1847,0.54,5.26,2,2,5
13939,1.82,7.8,1,6,4
4234,1.05,6.44,1,5,7
2415,0.7,5.74,1,3,6
7729,1.36,7.17,1,4,6
2631,0.76,5.83,1,3,6
4147,0.9,6.23,2,2,6
13532,1.51,7.38,2,4,5
7424,1.21,6.79,2,2,6
906,0.38,4.69,3,3,5
3891,0.92,6.18,6,1,7
8408,2.04,8.25,1,6,8
1624,0.55,5.46,6,3,5
14787,1.52,7.43,2,4,4
1665,0.55,5.29,2,2,5
7560,1.5,7.26,3,3,7
988,0.31,4.36,2,4,1
2052,0.5,5.11,2,3,3
396,0.31,4.38,2,7,5
1781,0.51,5.11,1,2,5
593,0.31,4.33,1,4,6
596,0.34,4.48,3,4,5
446,0.31,4.39,2,4,6
1116,0.38,4.72,2,3,4
2893,0.7,5.78,3,5,2
898,0.38,4.66,2,5,3
9999,1.26,6.99,2,3,5
811,0.37,4.64,2,2,5
633,0.25,4.08,3,3,2
3445,0.9,6.19,3,4,7
1250,0.5,5.11,3,3,6
9413,1.03,6.45,2,3,3
4341,0.95,6.35,1,1,7
6925,1.12,6.69,3,3,5
2819,0.72,5.77,2,5,4
10518,1.54,7.43,3,6,3
1287,0.59,5.38,3,7,5
4588,1.01,6.44,3,1,7
2821,0.73,5.76,1,2,6
858,0.43,4.77,3,2,7
12981,1.78,7.8,3,1,7
4969,1.11,6.66,2,2,7
6263,1.31,7.01,3,5,7
5430,1.01,6.35,1,2,6
412,0.27,4.19,2,6,3
477,0.32,4.4,2,4,6
3199,1.02,6.46,3,2,8
1949,0.57,5.29,2,2,5
2052,0.5,5.1,1,3,3
4746,1.26,6.71,5,1,7
769,0.26,4.12,2,1,3
2241,0.65,5.57,3,3,5
3758,0.73,5.8,2,2,4
12617,2.01,8.11,1,6,6
2575,0.7,5.77,2,1,7
12681,2.01,7.88,6,6,7
3246,0.9,6.07,6,6,5
3192,0.71,5.71,3,2,4
1402,0.58,5.31,3,5,6
1089,0.44,4.86,1,1,6
5882,1.04,6.59,1,3,6
14502,2.01,7.93,1,2,7
765,0.34,4.56,1,2,6
1103,0.42,4.77,2,4,3
7942,1.02,6.38,3,4,3
2587,0.64,5.56,2,4,3
2974,0.82,6.02,2,3,6
2889,0.5,5.12,2,2,3
8869,1.01,6.5,2,4,1
673,0.3,4.32,2,4,4
705,0.29,4.4,3,1,7
1889,0.58,5.42,2,1,5
5132,1.01,6.36,6,2,6
1843,0.5,5.14,3,4,2
1243,0.51,5.13,3,4,6
7636,1.61,7.54,3,6,7
2025,0.5,5.12,2,3,3
8133,1.03,6.52,2,3,4
428,0.28,4.23,3,2,4
12220,2.18,8.18,3,6,7
6990,1.58,7.51,1,3,7
4986,1.12,6.66,2,6,5
526,0.3,4.34,1,5,4
765,0.34,4.45,1,5,4
1031,0.42,4.83,2,1,5
1632,0.74,5.78,3,2,7
5499,1.01,6.41,3,2,6
683,0.41,4.78,2,5,6
3484,1.01,6.21,6,2,8
18508,2.32,8.6,3,5,7
675,0.3,4.27,2,5,4
4242,1.01,6.51,1,4,7
3731,0.98,6.39,3,5,7
12655,2.08,8.03,1,5,7
698,0.31,4.35,2,4,5
5072,1.05,6.46,3,5,6
2677,0.8,5.92,2,6,6
3496,0.91,6.12,3,3,7
1079,0.41,4.79,2,2,4
6803,1.05,6.53,3,2,5
462,0.31,4.36,2,4,6
18003,2.18,8.24,1,4,7
767,0.31,4.42,2,2,3
12985,1.79,7.72,1,6,4
3787,0.92,6.21,1,3,7
586,0.31,4.28,6,6,4
3180,0.91,6.07,5,5,6
844,0.3,4.28,1,2,5
12336,1.51,7.4,1,5,2
1393,0.46,4.98,2,4,2
2355,0.72,5.74,1,2,7
898,0.35,4.49,3,4,1
4449,0.9,6.15,3,2,4
3082,0.71,5.82,1,3,4
1088,0.52,5.12,1,2,7
1808,0.96,6.0,5,5,8
4008,0.9,6.29,2,4,6
3183,1.11,6.58,1,6,8
6728,1.06,6.57,2,4,5
1356,0.41,4.72,1,1,3
8094,1.34,7.05,2,5,5
10548,1.51,7.27,1,5,5
1130,0.33,4.46,2,2,2
1569,0.51,5.13,2,1,6
8663,1.7,7.75,1,6,6
9552,1.49,7.31,3,5,5
4191,1.01,6.54,1,5,6
4854,1.13,6.68,1,6,6
789,0.3,4.31,6,4,2
7724,1.02,6.42,3,4,3
629,0.36,4.56,1,3,5
5846,1.5,7.07,5,7,5
1780,0.66,5.7,2,5,6
17685,1.71,7.67,3,3,4
513,0.38,4.68,1,7,6
629,0.38,4.7,2,7,3
12970,2.14,8.23,1,6,7
9336,1.5,7.38,6,5,6
1345,0.56,5.23,2,4,6
5127,1.09,6.63,1,2,7
743,0.33,4.42,2,4,5
7915,1.51,7.18,3,1,7
12787,1.5,7.23,2,4,5
1376,0.57,5.32,2,3,7
2589,0.72,5.6,6,3,5
3376,0.91,6.21,1,4,7
1985,0.51,5.2,2,2,5
1046,0.31,4.28,1,4,2
4427,1.0,6.39,1,4,6
606,0.27,4.17,3,2,3
2936,0.74,5.86,2,3,5
605,0.3,4.35,3,4,4
1056,0.37,4.66,2,4,1
675,0.3,4.25,2,2,6
4759,1.03,6.59,2,5,6
3795,1.03,6.35,6,7,5
776,0.3,4.29,2,4,4
3933,0.81,5.96,2,3,4
1899,0.71,5.76,2,7,5
15826,2.03,8.12,3,6,5
2362,0.7,5.75,3,3,5
1125,0.4,4.73,2,2,4
921,0.31,4.34,2,3,2
2334,0.71,5.74,3,4,6
936,0.32,4.39,2,5,2
1059,0.55,5.22,2,7,6
3762,0.72,5.78,3,3,2
787,0.39,4.67,6,4,5
1044,0.35,4.58,2,2,2
1689,0.52,5.16,1,4,4
1316,0.53,5.24,2,1,7
491,0.3,4.33,2,6,4
386,0.21,3.78,3,2,5
14416,2.22,8.23,2,6,7
6511,1.51,7.35,2,6,5
9828,1.5,7.44,6,6,4
1007,0.41,4.84,2,3,4
528,0.32,4.4,6,3,6
680,0.23,3.92,1,2,3
1778,0.56,5.3,2,3,5
5518,1.03,6.52,2,4,6
952,0.39,4.7,2,4,3
738,0.37,4.55,6,3,6
1155,0.5,4.97,6,2,6
2239,0.7,5.88,3,2,6
14882,1.71,7.8,1,2,6
1395,0.5,5.08,3,1,6
603,0.4,4.87,3,7,6
755,0.41,4.73,3,3,6
3404,0.71,5.76,2,3,4
1378,0.6,5.52,1,3,7
2870,0.73,5.78,1,2,4
3027,1.02,6.18,5,7,6
761,0.3,4.33,2,1,4
4373,0.85,6.11,2,4,4
793,0.4,4.74,1,5,4
5408,1.11,6.52,1,4,6
918,0.32,4.42,2,4,1
924,0.4,4.67,6,1,6
4082,1.0,6.48,3,3,7
2854,0.78,5.95,3,5,4
7372,1.01,6.43,1,3,4
12499,1.53,7.43,1,2,6
589,0.32,4.43,1,1,6
2365,0.73,5.81,1,6,5
2387,0.78,5.87,1,6,6
4047,1.01,6.38,3,6,7
1929,0.56,5.35,2,5,2
4559,1.01,6.53,6,5,6
1210,0.42,4.8,2,1,3
9828,1.5,7.21,3,6,3
2818,0.7,5.63,1,2,5
1425,0.51,5.14,3,1,6
561,0.32,4.42,2,4,5
625,0.31,4.43,2,4,4
9297,1.51,7.37,2,6,5
4752,1.07,6.61,2,4,7
4570,1.02,6.43,1,3,7
2512,0.52,5.18,2,2,4
2834,0.9,6.14,3,7,6
2100,0.7,5.54,5,5,4
1786,0.54,5.2,2,3,5
1909,0.74,5.72,3,3,7
1408,0.52,5.23,2,5,4
1081,0.44,4.93,3,4,3
2539,0.73,5.65,5,1,6
378,0.23,3.97,3,2,4
7775,1.5,7.22,3,5,7
2548,0.62,5.47,2,4,3
3610,0.75,5.9,2,3,6
677,0.31,4.39,2,4,3
18252,2.01,8.05,2,5,6
2642,0.72,5.8,2,6,2
5557,1.05,6.5,2,3,6
2570,0.83,6.03,2,7,5
723,0.38,4.73,2,4,6
1151,0.41,4.78,3,4,2
1224,0.55,5.32,3,6,5
1228,0.59,5.4,2,7,6
4670,1.11,6.67,1,4,7
1116,0.4,4.68,3,3,2
926,0.4,4.76,2,2,3
435,0.25,4.04,1,2,4
919,0.4,4.77,2,6,4
1671,0.58,5.42,2,5,4
936,0.44,4.97,2,2,5
1413,0.46,4.98,3,4,2
357,0.25,4.07,2,5,6
11713,1.53,7.52,2,3,6
1192,0.41,4.79,1,3,3
7539,1.02,6.44,3,3,4
1357,0.52,4.96,6,3,6
1263,0.4,4.76,1,3,2
544,0.31,4.33,6,2,6
8925,1.39,7.09,1,3,6
596,0.34,4.51,2,2,6
5555,1.01,6.4,2,4,6
2241,0.58,5.42,2,2,4
755,0.41,4.76,1,3,6
827,0.41,4.76,1,4,5
3780,1.04,6.55,1,4,6
2515,0.71,5.72,3,4,6
10331,1.51,7.45,3,5,6
6674,1.13,6.81,2,2,6
2767,0.7,5.87,3,3,4
1232,0.39,4.71,2,1,3
3183,0.7,5.71,1,1,4
928,0.33,4.41,2,2,5
